,albedo,normal,depth,mask,face,light
400,../data/celeba/synthesized_data/train/10_268_albedo.png,../data/celeba/synthesized_data/train/10_268_normal.png,None,None,../data/celeba/synthesized_data/train/10_268_face.png,../data/celeba/synthesized_data/train/10_268_light.txt
401,../data/celeba/synthesized_data/train/10_269_albedo.png,../data/celeba/synthesized_data/train/10_269_normal.png,None,None,../data/celeba/synthesized_data/train/10_269_face.png,../data/celeba/synthesized_data/train/10_269_light.txt
402,../data/celeba/synthesized_data/train/10_26_albedo.png,../data/celeba/synthesized_data/train/10_26_normal.png,None,None,../data/celeba/synthesized_data/train/10_26_face.png,../data/celeba/synthesized_data/train/10_26_light.txt
403,../data/celeba/synthesized_data/train/10_270_albedo.png,../data/celeba/synthesized_data/train/10_270_normal.png,None,None,../data/celeba/synthesized_data/train/10_270_face.png,../data/celeba/synthesized_data/train/10_270_light.txt
404,../data/celeba/synthesized_data/train/10_271_albedo.png,../data/celeba/synthesized_data/train/10_271_normal.png,None,None,../data/celeba/synthesized_data/train/10_271_face.png,../data/celeba/synthesized_data/train/10_271_light.txt
405,../data/celeba/synthesized_data/train/10_272_albedo.png,../data/celeba/synthesized_data/train/10_272_normal.png,None,None,../data/celeba/synthesized_data/train/10_272_face.png,../data/celeba/synthesized_data/train/10_272_light.txt
406,../data/celeba/synthesized_data/train/10_273_albedo.png,../data/celeba/synthesized_data/train/10_273_normal.png,None,None,../data/celeba/synthesized_data/train/10_273_face.png,../data/celeba/synthesized_data/train/10_273_light.txt
407,../data/celeba/synthesized_data/train/10_274_albedo.png,../data/celeba/synthesized_data/train/10_274_normal.png,None,None,../data/celeba/synthesized_data/train/10_274_face.png,../data/celeba/synthesized_data/train/10_274_light.txt
408,../data/celeba/synthesized_data/train/10_275_albedo.png,../data/celeba/synthesized_data/train/10_275_normal.png,None,None,../data/celeba/synthesized_data/train/10_275_face.png,../data/celeba/synthesized_data/train/10_275_light.txt
409,../data/celeba/synthesized_data/train/10_276_albedo.png,../data/celeba/synthesized_data/train/10_276_normal.png,None,None,../data/celeba/synthesized_data/train/10_276_face.png,../data/celeba/synthesized_data/train/10_276_light.txt
410,../data/celeba/synthesized_data/train/10_277_albedo.png,../data/celeba/synthesized_data/train/10_277_normal.png,None,None,../data/celeba/synthesized_data/train/10_277_face.png,../data/celeba/synthesized_data/train/10_277_light.txt
411,../data/celeba/synthesized_data/train/10_278_albedo.png,../data/celeba/synthesized_data/train/10_278_normal.png,None,None,../data/celeba/synthesized_data/train/10_278_face.png,../data/celeba/synthesized_data/train/10_278_light.txt
412,../data/celeba/synthesized_data/train/10_279_albedo.png,../data/celeba/synthesized_data/train/10_279_normal.png,None,None,../data/celeba/synthesized_data/train/10_279_face.png,../data/celeba/synthesized_data/train/10_279_light.txt
413,../data/celeba/synthesized_data/train/10_27_albedo.png,../data/celeba/synthesized_data/train/10_27_normal.png,None,None,../data/celeba/synthesized_data/train/10_27_face.png,../data/celeba/synthesized_data/train/10_27_light.txt
414,../data/celeba/synthesized_data/train/10_280_albedo.png,../data/celeba/synthesized_data/train/10_280_normal.png,None,None,../data/celeba/synthesized_data/train/10_280_face.png,../data/celeba/synthesized_data/train/10_280_light.txt
415,../data/celeba/synthesized_data/train/10_281_albedo.png,../data/celeba/synthesized_data/train/10_281_normal.png,None,None,../data/celeba/synthesized_data/train/10_281_face.png,../data/celeba/synthesized_data/train/10_281_light.txt
416,../data/celeba/synthesized_data/train/10_282_albedo.png,../data/celeba/synthesized_data/train/10_282_normal.png,None,None,../data/celeba/synthesized_data/train/10_282_face.png,../data/celeba/synthesized_data/train/10_282_light.txt
417,../data/celeba/synthesized_data/train/10_283_albedo.png,../data/celeba/synthesized_data/train/10_283_normal.png,None,None,../data/celeba/synthesized_data/train/10_283_face.png,../data/celeba/synthesized_data/train/10_283_light.txt
418,../data/celeba/synthesized_data/train/10_284_albedo.png,../data/celeba/synthesized_data/train/10_284_normal.png,None,None,../data/celeba/synthesized_data/train/10_284_face.png,../data/celeba/synthesized_data/train/10_284_light.txt
419,../data/celeba/synthesized_data/train/10_285_albedo.png,../data/celeba/synthesized_data/train/10_285_normal.png,None,None,../data/celeba/synthesized_data/train/10_285_face.png,../data/celeba/synthesized_data/train/10_285_light.txt
420,../data/celeba/synthesized_data/train/10_286_albedo.png,../data/celeba/synthesized_data/train/10_286_normal.png,None,None,../data/celeba/synthesized_data/train/10_286_face.png,../data/celeba/synthesized_data/train/10_286_light.txt
421,../data/celeba/synthesized_data/train/10_287_albedo.png,../data/celeba/synthesized_data/train/10_287_normal.png,None,None,../data/celeba/synthesized_data/train/10_287_face.png,../data/celeba/synthesized_data/train/10_287_light.txt
422,../data/celeba/synthesized_data/train/10_288_albedo.png,../data/celeba/synthesized_data/train/10_288_normal.png,None,None,../data/celeba/synthesized_data/train/10_288_face.png,../data/celeba/synthesized_data/train/10_288_light.txt
423,../data/celeba/synthesized_data/train/10_289_albedo.png,../data/celeba/synthesized_data/train/10_289_normal.png,None,None,../data/celeba/synthesized_data/train/10_289_face.png,../data/celeba/synthesized_data/train/10_289_light.txt
424,../data/celeba/synthesized_data/train/10_28_albedo.png,../data/celeba/synthesized_data/train/10_28_normal.png,None,None,../data/celeba/synthesized_data/train/10_28_face.png,../data/celeba/synthesized_data/train/10_28_light.txt
425,../data/celeba/synthesized_data/train/10_290_albedo.png,../data/celeba/synthesized_data/train/10_290_normal.png,None,None,../data/celeba/synthesized_data/train/10_290_face.png,../data/celeba/synthesized_data/train/10_290_light.txt
426,../data/celeba/synthesized_data/train/10_291_albedo.png,../data/celeba/synthesized_data/train/10_291_normal.png,None,None,../data/celeba/synthesized_data/train/10_291_face.png,../data/celeba/synthesized_data/train/10_291_light.txt
427,../data/celeba/synthesized_data/train/10_292_albedo.png,../data/celeba/synthesized_data/train/10_292_normal.png,None,None,../data/celeba/synthesized_data/train/10_292_face.png,../data/celeba/synthesized_data/train/10_292_light.txt
428,../data/celeba/synthesized_data/train/10_293_albedo.png,../data/celeba/synthesized_data/train/10_293_normal.png,None,None,../data/celeba/synthesized_data/train/10_293_face.png,../data/celeba/synthesized_data/train/10_293_light.txt
429,../data/celeba/synthesized_data/train/10_294_albedo.png,../data/celeba/synthesized_data/train/10_294_normal.png,None,None,../data/celeba/synthesized_data/train/10_294_face.png,../data/celeba/synthesized_data/train/10_294_light.txt
430,../data/celeba/synthesized_data/train/10_295_albedo.png,../data/celeba/synthesized_data/train/10_295_normal.png,None,None,../data/celeba/synthesized_data/train/10_295_face.png,../data/celeba/synthesized_data/train/10_295_light.txt
431,../data/celeba/synthesized_data/train/10_296_albedo.png,../data/celeba/synthesized_data/train/10_296_normal.png,None,None,../data/celeba/synthesized_data/train/10_296_face.png,../data/celeba/synthesized_data/train/10_296_light.txt
432,../data/celeba/synthesized_data/train/10_297_albedo.png,../data/celeba/synthesized_data/train/10_297_normal.png,None,None,../data/celeba/synthesized_data/train/10_297_face.png,../data/celeba/synthesized_data/train/10_297_light.txt
433,../data/celeba/synthesized_data/train/10_298_albedo.png,../data/celeba/synthesized_data/train/10_298_normal.png,None,None,../data/celeba/synthesized_data/train/10_298_face.png,../data/celeba/synthesized_data/train/10_298_light.txt
434,../data/celeba/synthesized_data/train/10_299_albedo.png,../data/celeba/synthesized_data/train/10_299_normal.png,None,None,../data/celeba/synthesized_data/train/10_299_face.png,../data/celeba/synthesized_data/train/10_299_light.txt
435,../data/celeba/synthesized_data/train/10_29_albedo.png,../data/celeba/synthesized_data/train/10_29_normal.png,None,None,../data/celeba/synthesized_data/train/10_29_face.png,../data/celeba/synthesized_data/train/10_29_light.txt
436,../data/celeba/synthesized_data/train/10_2_albedo.png,../data/celeba/synthesized_data/train/10_2_normal.png,None,None,../data/celeba/synthesized_data/train/10_2_face.png,../data/celeba/synthesized_data/train/10_2_light.txt
437,../data/celeba/synthesized_data/train/10_300_albedo.png,../data/celeba/synthesized_data/train/10_300_normal.png,None,None,../data/celeba/synthesized_data/train/10_300_face.png,../data/celeba/synthesized_data/train/10_300_light.txt
438,../data/celeba/synthesized_data/train/10_301_albedo.png,../data/celeba/synthesized_data/train/10_301_normal.png,None,None,../data/celeba/synthesized_data/train/10_301_face.png,../data/celeba/synthesized_data/train/10_301_light.txt
439,../data/celeba/synthesized_data/train/10_302_albedo.png,../data/celeba/synthesized_data/train/10_302_normal.png,None,None,../data/celeba/synthesized_data/train/10_302_face.png,../data/celeba/synthesized_data/train/10_302_light.txt
440,../data/celeba/synthesized_data/train/10_303_albedo.png,../data/celeba/synthesized_data/train/10_303_normal.png,None,None,../data/celeba/synthesized_data/train/10_303_face.png,../data/celeba/synthesized_data/train/10_303_light.txt
441,../data/celeba/synthesized_data/train/10_304_albedo.png,../data/celeba/synthesized_data/train/10_304_normal.png,None,None,../data/celeba/synthesized_data/train/10_304_face.png,../data/celeba/synthesized_data/train/10_304_light.txt
442,../data/celeba/synthesized_data/train/10_305_albedo.png,../data/celeba/synthesized_data/train/10_305_normal.png,None,None,../data/celeba/synthesized_data/train/10_305_face.png,../data/celeba/synthesized_data/train/10_305_light.txt
443,../data/celeba/synthesized_data/train/10_306_albedo.png,../data/celeba/synthesized_data/train/10_306_normal.png,None,None,../data/celeba/synthesized_data/train/10_306_face.png,../data/celeba/synthesized_data/train/10_306_light.txt
444,../data/celeba/synthesized_data/train/10_307_albedo.png,../data/celeba/synthesized_data/train/10_307_normal.png,None,None,../data/celeba/synthesized_data/train/10_307_face.png,../data/celeba/synthesized_data/train/10_307_light.txt
445,../data/celeba/synthesized_data/train/10_308_albedo.png,../data/celeba/synthesized_data/train/10_308_normal.png,None,None,../data/celeba/synthesized_data/train/10_308_face.png,../data/celeba/synthesized_data/train/10_308_light.txt
446,../data/celeba/synthesized_data/train/10_309_albedo.png,../data/celeba/synthesized_data/train/10_309_normal.png,None,None,../data/celeba/synthesized_data/train/10_309_face.png,../data/celeba/synthesized_data/train/10_309_light.txt
447,../data/celeba/synthesized_data/train/10_30_albedo.png,../data/celeba/synthesized_data/train/10_30_normal.png,None,None,../data/celeba/synthesized_data/train/10_30_face.png,../data/celeba/synthesized_data/train/10_30_light.txt
448,../data/celeba/synthesized_data/train/10_310_albedo.png,../data/celeba/synthesized_data/train/10_310_normal.png,None,None,../data/celeba/synthesized_data/train/10_310_face.png,../data/celeba/synthesized_data/train/10_310_light.txt
449,../data/celeba/synthesized_data/train/10_311_albedo.png,../data/celeba/synthesized_data/train/10_311_normal.png,None,None,../data/celeba/synthesized_data/train/10_311_face.png,../data/celeba/synthesized_data/train/10_311_light.txt
450,../data/celeba/synthesized_data/train/10_312_albedo.png,../data/celeba/synthesized_data/train/10_312_normal.png,None,None,../data/celeba/synthesized_data/train/10_312_face.png,../data/celeba/synthesized_data/train/10_312_light.txt
451,../data/celeba/synthesized_data/train/10_313_albedo.png,../data/celeba/synthesized_data/train/10_313_normal.png,None,None,../data/celeba/synthesized_data/train/10_313_face.png,../data/celeba/synthesized_data/train/10_313_light.txt
452,../data/celeba/synthesized_data/train/10_314_albedo.png,../data/celeba/synthesized_data/train/10_314_normal.png,None,None,../data/celeba/synthesized_data/train/10_314_face.png,../data/celeba/synthesized_data/train/10_314_light.txt
453,../data/celeba/synthesized_data/train/10_315_albedo.png,../data/celeba/synthesized_data/train/10_315_normal.png,None,None,../data/celeba/synthesized_data/train/10_315_face.png,../data/celeba/synthesized_data/train/10_315_light.txt
454,../data/celeba/synthesized_data/train/10_316_albedo.png,../data/celeba/synthesized_data/train/10_316_normal.png,None,None,../data/celeba/synthesized_data/train/10_316_face.png,../data/celeba/synthesized_data/train/10_316_light.txt
455,../data/celeba/synthesized_data/train/10_317_albedo.png,../data/celeba/synthesized_data/train/10_317_normal.png,None,None,../data/celeba/synthesized_data/train/10_317_face.png,../data/celeba/synthesized_data/train/10_317_light.txt
456,../data/celeba/synthesized_data/train/10_318_albedo.png,../data/celeba/synthesized_data/train/10_318_normal.png,None,None,../data/celeba/synthesized_data/train/10_318_face.png,../data/celeba/synthesized_data/train/10_318_light.txt
457,../data/celeba/synthesized_data/train/10_319_albedo.png,../data/celeba/synthesized_data/train/10_319_normal.png,None,None,../data/celeba/synthesized_data/train/10_319_face.png,../data/celeba/synthesized_data/train/10_319_light.txt
458,../data/celeba/synthesized_data/train/10_31_albedo.png,../data/celeba/synthesized_data/train/10_31_normal.png,None,None,../data/celeba/synthesized_data/train/10_31_face.png,../data/celeba/synthesized_data/train/10_31_light.txt
459,../data/celeba/synthesized_data/train/10_320_albedo.png,../data/celeba/synthesized_data/train/10_320_normal.png,None,None,../data/celeba/synthesized_data/train/10_320_face.png,../data/celeba/synthesized_data/train/10_320_light.txt
460,../data/celeba/synthesized_data/train/10_321_albedo.png,../data/celeba/synthesized_data/train/10_321_normal.png,None,None,../data/celeba/synthesized_data/train/10_321_face.png,../data/celeba/synthesized_data/train/10_321_light.txt
